,group,time,s_MP,change,type,p_MP,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,length,sum_change,max_surge_mp,min_surge_mp,max_precursor_mp,min_precursor_mp,area,surge_targets_met_pct,group,time,s_MP,change,type,p_MP,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,length,sum_change,max_surge_mp,min_surge_mp,max_precursor_mp,min_precursor_mp,area,surge_area,surge_targets_met_pct.1,label
431,864,1714895234504.0,1.7127,-0.00185234679457692,precursor,1.7073,-0.02080692758047764,0.00013076266580258622,-0.015748452914384314,0.006120750967517075,4,-0.005173221668344741,1.7127,1.7127,1.7073,1.7024,-0.020692886673378964,-0.31529164477140476,865,1714897137693.0,1.7032,0.0029244610942738003,surge,1.703,-0.02080692758047764,0.00013076266580258622,-0.015748452914384314,0.006120750967517075,5,0.0053219504506733075,1.7092,1.7032,1.703,1.703,0.026609752253366536,0.026609752253366536,-0.3627428036508298,0
432,866,1714899836529.0,1.7088,-0.0009708801755728524,precursor,1.7093,-0.016743440081548266,0.00014517119271428847,-0.01126446010545501,0.006148725116341458,4,-0.007209017267486617,1.7088,1.7088,1.7093,1.697,-0.028836069069946468,0.02926029962546494,867,1714900566190.0,1.7008,0.0025807087539690297,surge,1.697,-0.016743440081548266,0.00014517119271428847,-0.01126446010545501,0.006148725116341458,5,0.011228895705737407,1.7157,1.7008,1.697,1.697,0.056144478528687036,0.056144478528687036,-1.0899341376697522,0
433,868,1714903218989.0,1.7157,-6.989068405131028e-05,precursor,1.7165,-0.0011458683333751551,0.00029404645180042266,-0.001437177220409036,0.00441267447449345,1,-6.989068405131028e-05,1.7157,1.7157,1.7165,1.7165,-6.989068405131028e-05,0.04662819840297907,869,1714903570087.0,1.7161,0.0006293502499155057,surge,1.7165,-0.0011458683333751551,0.00029404645180042266,-0.001437177220409036,0.00441267447449345,1,0.0006293502499155057,1.7161,1.7161,1.7165,1.7165,0.0006293502499155057,0.0006293502499155057,0.023308664996209774,0
434,870,1714904107491.0,1.7161,-0.003618526879538764,precursor,1.7184,-0.00541937371810064,2.1737996877990717e-05,-0.003309951459353644,0.0015432874019394305,2,-0.004497009750317837,1.7161,1.7161,1.7184,1.7096,-0.008994019500635674,0.13402482372821917,871,1714905004678.0,1.7095,0.0030649760441327613,surge,1.7096,-0.00541937371810064,2.1737996877990717e-05,-0.003309951459353644,0.0015432874019394305,3,0.006083266657026509,1.7185,1.7095,1.7096,1.7096,0.018249799971079526,0.018249799971079526,-0.5178935117835268,0
435,872,1714905842013.0,1.7184,-0.006656076162070012,precursor,1.7229,0.005869629142069899,0.00012633375514981005,0.0032063643728379443,0.00025613296902782245,1,-0.006656076162070012,1.7184,1.7184,1.7229,1.7229,-0.006656076162070012,0.2618715083798982,873,1714906544402.0,1.7095,0.0019737235128982843,surge,1.7229,0.005869629142069899,0.00012633375514981005,0.0032063643728379443,0.00025613296902782245,1,0.0019737235128982843,1.7095,1.7095,1.7229,1.7229,0.0019737235128982843,0.0019737235128982843,0.783854928341625,0
436,874,1714907288625.0,1.7095,-0.0012612889390410942,precursor,1.707,-0.0050250967846461325,-0.00026049152641371975,-0.004779410334348477,-0.003906952866606028,1,-0.0012612889390410942,1.7095,1.7095,1.707,1.707,-0.0012612889390410942,-0.14624159110850815,875,1714907790038.0,1.7114,0.000335396738572169,surge,1.707,-0.0050250967846461325,-0.00026049152641371975,-0.004779410334348477,-0.003906952866606028,5,0.008222560208309004,1.723,1.71,1.707,1.707,0.04111280104154502,0.04111280104154502,-0.9286128845037732,0
437,876,1714909627186.0,1.723,-0.0013164788945960626,precursor,1.7242,-0.0070198388589164384,-8.212774033833359e-05,-0.0015381397821848664,0.0008309193939445292,6,-0.005519303328818115,1.723,1.723,1.7242,1.7141,-0.03311581997290869,0.06964596633777527,877,1714911875546.0,1.7166,0.0015342527965122254,surge,1.7141,-0.0070198388589164384,-8.212774033833359e-05,-0.0015381397821848664,0.0008309193939445292,1,0.0015342527965122254,1.7166,1.7166,1.7141,1.7141,0.0015342527965122254,0.0015342527965122254,-0.14563672375625927,0
438,878,1714912322861.0,1.7166,5.246755341224985e-05,precursor,1.7173,-0.015655590764309002,-9.751600322682741e-05,-0.009338558711368017,0.0027923551474491326,3,-0.0045213382409522666,1.7166,1.7166,1.7178,1.7054,-0.0135640147228568,0.06990562740301118,879,1714914162992.0,1.7115,0.0018747011453551954,surge,1.7054,-0.015655590764309002,-9.751600322682741e-05,-0.009338558711368017,0.0027923551474491326,3,0.006620368459763881,1.7204,1.7115,1.7054,1.7054,0.019861105379291644,0.019861105379291644,-0.8718902580795107,0
439,880,1714915774908.0,1.7204,-0.004630450200689551,precursor,1.7149,-0.024575105992897583,0.0005657453852823124,-0.022218711853977613,0.010423488176872331,1,-0.004630450200689551,1.7204,1.7204,1.7149,1.7149,-0.004630450200689551,-0.31969309462914663,881,1714916306199.0,1.7172,0.0036214220016924205,surge,1.7149,-0.024575105992897583,0.0005657453852823124,-0.022218711853977613,0.010423488176872331,2,0.0042677126362415385,1.7198,1.7172,1.7149,1.7149,0.008535425272483077,0.008535425272483077,-0.2849168507965987,0
440,882,1714917188530.0,1.7198,6.97752172175714e-05,precursor,1.7196,0.004135309222740968,0.0001802957620486989,0.003955105575117024,0.0027035163490336522,1,6.97752172175714e-05,1.7198,1.7198,1.7196,1.7196,6.97752172175714e-05,-0.011629259216186648,883,1714917434689.0,1.7199,0.0013779046288212803,surge,1.7196,0.004135309222740968,0.0001802957620486989,0.003955105575117024,0.0027035163490336522,1,0.0013779046288212803,1.7199,1.7199,1.7196,1.7196,0.0013779046288212803,0.0013779046288212803,-0.01744287458572981,0
441,884,1714917515813.0,1.7199,4.1186180105790005e-05,precursor,1.7223,-0.005535399983875422,0.0008376140474316562,-0.004620082092691491,0.013234766988780788,5,-0.004237160917655669,1.7199,1.7199,1.7223,1.7158,-0.021185804588278345,0.13954299668585138,885,1714918194274.0,1.7136,0.0016970756620164785,surge,1.7158,-0.005535399983875422,0.0008376140474316562,-0.004620082092691491,0.013234766988780788,5,0.0053280431639399885,1.7242,1.7136,1.7158,1.7158,0.02664021581969994,0.02664021581969994,-0.4871824614313863,0
442,886,1714919604967.0,1.7242,-0.0005857873302319349,precursor,1.7239,-0.00024235972541986062,0.00031456354972436706,-0.00022155171587567857,0.004708036977040919,1,-0.0005857873302319349,1.7242,1.7242,1.7239,1.7239,-0.0005857873302319349,-0.017399373622547672,887,1714919932081.0,1.7229,0.0025308818155402647,surge,1.7239,-0.00024235972541986062,0.00031456354972436706,-0.00022155171587567857,0.004708036977040919,3,0.008373246737076179,1.7475,1.7229,1.7239,1.7239,0.025119740211228536,0.025119740211228536,-1.350500715307586,0
443,888,1714921505201.0,1.7475,-0.0024419277224596247,precursor,1.7326,2.8259490886593737,17.60086542228644,3.042402352132732,5.2624235292052655,4,-0.037561872858974804,1.7475,1.7475,1.7335,1.7205,-0.15024749143589922,-0.8011444921316172,889,1714924572551.0,1.7318,0.002582565313415874,surge,1.7205,2.8259490886593737,17.60086542228644,3.042402352132732,5.2624235292052655,1,0.002582565313415874,1.7318,1.7318,1.7205,1.7205,0.002582565313415874,0.002582565313415874,-0.652500288716947,0
444,890,1714925013586.0,1.7318,-0.003560664290423443,precursor,1.7296,-0.0056504468744051906,0.0003631590739104906,-0.00256726818427655,0.007643515330987505,2,-0.004017926890589973,1.7318,1.7318,1.7296,1.7256,-0.008035853781179946,-0.1270354544404654,891,1714925602022.0,1.7259,0.00017406495602552142,surge,1.7256,-0.0056504468744051906,0.0003631590739104906,-0.00256726818427655,0.007643515330987505,1,0.00017406495602552142,1.7259,1.7259,1.7256,1.7256,0.00017406495602552142,0.00017406495602552142,-0.0173822353554648,0
445,892,1714925842057.0,1.7259,-0.0015359642496451942,precursor,1.7248,-0.13679078985178217,0.001896577090582774,-0.1308559674747165,0.031377171744249255,4,-0.004013428571105704,1.7259,1.7259,1.7248,1.7181,-0.016053714284422815,-0.0637348629700376,893,1714928029704.0,1.719,0.00043101896532206086,surge,1.7181,-0.13679078985178217,0.001896577090582774,-0.1308559674747165,0.031377171744249255,1,0.00043101896532206086,1.719,1.719,1.7181,1.7181,0.00043101896532206086,0.00043101896532206086,-0.052356020942415524,0
446,894,1714928524829.0,1.719,-0.0026922182415165864,precursor,1.7201,-0.004539810795733512,-0.0002889325255338582,-0.00479396649550079,-0.004763609087290233,1,-0.0026922182415165864,1.719,1.719,1.7201,1.7201,-0.0026922182415165864,0.06399069226293652,895,1714928899895.0,1.7136,0.0011292610732904994,surge,1.7201,-0.004539810795733512,-0.0002889325255338582,-0.00479396649550079,-0.004763609087290233,1,0.0011292610732904994,1.7136,1.7136,1.7201,1.7201,0.0011292610732904994,0.0011292610732904994,0.3793183940242735,0
447,896,1714929199991.0,1.7136,5.445041795036909e-05,precursor,1.7185,0.011915818978494253,-0.00037225358133163855,0.008034630663698694,-0.007028746263631813,1,5.445041795036909e-05,1.7136,1.7136,1.7185,1.7185,5.445041795036909e-05,0.2859477124182951,897,1714929548094.0,1.719,0.0019576302885378817,surge,1.7185,0.011915818978494253,-0.00037225358133163855,0.008034630663698694,-0.007028746263631813,3,0.0028996825613126554,1.7224,1.719,1.7185,1.7185,0.008699047683937967,0.008699047683937967,-0.22642823966558379,0
448,898,1714931127115.0,1.7224,-0.00015670293141110126,precursor,1.7215,-0.020545362371582776,0.00212590994886086,-0.011608787648081598,0.03873340468949649,5,-0.013595702933498634,1.7224,1.7224,1.7215,1.7023,-0.06797851466749316,-0.052252670692051834,899,1714933012207.0,1.7027,0.002963442949968265,surge,1.7023,-0.020545362371582776,0.00212590994886086,-0.011608787648081598,0.03873340468949649,2,0.0032217488389723603,1.703,1.7027,1.7023,1.7023,0.006443497677944721,0.006443497677944721,-0.04110393423371374,0
449,900,1714933849630.0,1.703,-0.0020246606024669767,precursor,1.7037,0.003506852251287107,0.00030976564804063855,0.0014568461031354563,0.004200195460692724,1,-0.0020246606024669767,1.703,1.703,1.7037,1.7037,-0.0020246606024669767,0.0411039342337007,901,1714934209886.0,1.6994,0.0009773498792500224,surge,1.7037,0.003506852251287107,0.00030976564804063855,0.0014568461031354563,0.004200195460692724,3,0.004541752697160739,1.7063,1.6994,1.7037,1.7037,0.013625258091482219,0.013625258091482219,-0.15237648713590435,0
450,902,1714935528071.0,1.7063,1.7317420278883943e-07,precursor,1.7079,0.003498341690536755,0.00026865369022099905,0.0026928618157866513,0.00201237611309546,1,1.7317420278883943e-07,1.7063,1.7063,1.7079,1.7079,1.7317420278883943e-07,0.0937701459297923,903,1714935936363.0,1.7092,0.0006030150538343326,surge,1.7079,0.003498341690536755,0.00026865369022099905,0.0026928618157866513,0.00201237611309546,6,0.005114862189402325,1.7201,1.7092,1.7079,1.7079,0.03068917313641395,0.03068917313641395,-0.7092610894715418,0
451,904,1714938826870.0,1.7201,-0.0001684450754411815,precursor,1.7163,-0.011659904652057462,0.0004910096628067961,-0.010663865977257658,0.008220674703924846,1,-0.0001684450754411815,1.7201,1.7201,1.7163,1.7163,-0.0001684450754411815,-0.22091738852392453,905,1714939235000.0,1.7172,0.0004486364615218008,surge,1.7163,-0.011659904652057462,0.0004910096628067961,-0.010663865977257658,0.008220674703924846,2,0.0010367795073749964,1.7173,1.7172,1.7163,1.7163,0.002073559014749993,0.002073559014749993,-0.05823094392360752,0
452,906,1714939961358.0,1.7173,-0.0018270591397867354,precursor,1.7166,-0.13930399966089546,0.0013747751246961926,-0.13313575180732762,0.024302144966892758,3,-0.007589533885602118,1.7173,1.7173,1.7166,1.7078,-0.022768601656806355,-0.04076166074652914,907,1714941104971.0,1.7039,0.0024880421267412856,surge,1.7078,-0.13930399966089546,0.0013747751246961926,-0.13313575180732762,0.024302144966892758,5,0.008645143998281124,1.7199,1.7039,1.7078,1.7078,0.04322571999140562,0.04322571999140562,-0.7035292749578463,0
453,908,1714943801949.0,1.7184,-0.00058044386137317,precursor,1.7207,-0.01150893444772505,-3.578165329876093e-05,-0.007212557431579891,0.001706577802284559,3,-0.004719312427123834,1.7184,1.7184,1.7207,1.7106,-0.014157937281371503,0.13384543761638554,909,1714945575737.0,1.7127,0.0009347593154791833,surge,1.7106,-0.01150893444772505,-3.578165329876093e-05,-0.007212557431579891,0.001706577802284559,2,0.003164527549321472,1.7163,1.7127,1.7106,1.7106,0.006329055098642944,0.006329055098642944,-0.33210977101905487,0
454,910,1714946638290.0,1.7163,-0.00031451776362537707,precursor,1.7121,0.13651201227191545,0.0004155605210347524,0.13662493350091776,0.009770897783423216,1,-0.00031451776362537707,1.7163,1.7163,1.7121,1.7121,-0.00031451776362537707,-0.24471246285614295,911,1714947629017.0,1.7178,0.0005544728977205149,surge,1.7121,0.13651201227191545,0.0004155605210347524,0.13662493350091776,0.009770897783423216,1,0.0005544728977205149,1.7178,1.7178,1.7121,1.7121,0.0005544728977205149,0.0005544728977205149,-0.3318197694725834,0
455,912,1714948166543.0,1.7178,-1.1642460022232016e-05,precursor,1.7177,-0.0038693220901430125,2.7264207651533923e-06,-0.003806390060167919,2.515036017358696e-05,3,4.6578990923440417e-05,1.7178,1.7178,1.7178,1.7177,0.00013973697277032125,0.0,913,1714949054945.0,1.7179,0.0007101765094295054,surge,1.7178,-0.0038693220901430125,2.7264207651533923e-06,-0.003806390060167919,2.515036017358696e-05,5,0.009110452578288464,1.7341,1.7179,1.7178,1.7178,0.04555226289144232,0.04555226289144232,-0.9399688599273388,0
456,914,1714949586143.0,1.7341,-0.0039057936689677274,precursor,1.7324,-0.8984924165773267,-0.04234974567917282,-0.887705456501742,-0.6450187178455489,2,-0.007583476466477534,1.7341,1.7341,1.7324,1.7208,-0.015166952932955068,-0.09803356207831353,915,1714950408873.0,1.7202,0.0017147651540915909,surge,1.7208,-0.8984924165773267,-0.04234974567917282,-0.887705456501742,-0.6450187178455489,1,0.0017147651540915909,1.7202,1.7202,1.7208,1.7208,0.0017147651540915909,0.0017147651540915909,0.03487966515522358,0
457,916,1714950835161.0,1.7202,-0.0033109901195686577,precursor,1.7246,0.008961723683193368,-3.2265047247292955e-05,0.007555130028483958,-0.0013000332918198243,1,-0.0033109901195686577,1.7202,1.7202,1.7246,1.7246,-0.0033109901195686577,0.2557842111382374,917,1714951684687.0,1.7179,0.0007735030651280228,surge,1.7246,0.008961723683193368,-3.2265047247292955e-05,0.007555130028483958,-0.0013000332918198243,2,0.0042064442200184125,1.7213,1.7179,1.7246,1.7246,0.008412888440036825,0.008412888440036825,0.19171556381803628,0
458,918,1714952522128.0,1.7213,-0.0003298265682259327,precursor,1.724,-0.004456770761371187,0.0005297783080354668,-0.004863448645093249,0.0069927685015638286,3,-0.0028237713462009543,1.7213,1.7213,1.7245,1.7205,-0.008471314038602863,0.1859060012780962,919,1714953533757.0,1.7191,0.0011222814835996741,surge,1.7205,-0.004456770761371187,0.0005297783080354668,-0.004863448645093249,0.0069927685015638286,1,0.0011222814835996741,1.7191,1.7191,1.7205,1.7205,0.0011222814835996741,0.0011222814835996741,0.08143796172414902,0
459,920,1714953758773.0,1.7191,-0.0008880162841157224,precursor,1.7224,-0.006964091002916839,0.0012596813163723297,-0.0021324155138499057,0.02287380494771918,6,-0.005804480782025479,1.7191,1.7191,1.7224,1.711,-0.03482688469215287,0.19196090977836416,921,1714956265288.0,1.7119,0.032317243926531035,surge,1.711,-0.006964091002916839,0.0012596813163723297,-0.0021324155138499057,0.02287380494771918,1,0.032317243926531035,1.7119,1.7119,1.711,1.711,0.032317243926531035,0.032317243926531035,-0.052573164320340024,0
460,922,1714956983266.0,1.7119,-0.21926985630363155,precursor,1.7062,0.10903028332495901,-0.13120029111716058,0.3853984408712543,0.4508717109389273,1,-0.21926985630363155,1.7119,1.7119,1.7062,1.7062,-0.21926985630363155,-0.33296337402885906,923,1714957430367.0,1.7085,0.0011612582131513061,surge,1.7062,0.10903028332495901,-0.13120029111716058,0.3853984408712543,0.4508717109389273,2,0.002384530220783221,1.7093,1.7085,1.7062,1.7062,0.004769060441566442,0.004769060441566442,-0.18136079096706853,0
461,924,1714958322191.0,1.7093,8.833963894087083e-05,precursor,1.7108,-0.13188901188105961,-0.0003049231838017086,-0.11813870421996209,0.005108064005993285,8,-0.0142271334020315,1.7093,1.7093,1.7108,1.6849,-0.113817067216252,0.08775522143567875,925,1714961489389.0,1.688,0.002680116126101151,surge,1.6849,-0.13188901188105961,-0.0003049231838017086,-0.11813870421996209,0.005108064005993285,2,0.003988447844535126,1.6931,1.688,1.6849,1.6849,0.007976895689070252,0.007976895689070252,-0.4843187053334112,0
462,926,1714962023984.0,1.6931,-0.0019309563065340262,precursor,1.6903,-0.013468931118108318,0.0005878685101841086,-0.01180708597404112,0.010108159293810814,2,-0.0024631392864231548,1.6931,1.6931,1.6903,1.6872,-0.0049262785728463095,-0.16537711889434384,927,1714962633271.0,1.6898,0.0010069397385017663,surge,1.6872,-0.013468931118108318,0.0005878685101841086,-0.01180708597404112,0.010108159293810814,2,0.003402863236433906,1.6929,1.6898,1.6872,1.6872,0.006805726472867812,0.006805726472867812,-0.33670033670033894,0
463,928,1714963590834.0,1.6929,-0.0010497909525097216,precursor,1.6954,0.001717179278211578,-0.00022201192107673684,0.0008632834934734213,-0.00942347164019064,2,-0.001019889506991345,1.6929,1.6929,1.6954,1.6924,-0.00203977901398269,0.14767558627207436,929,1714964410367.0,1.6931,0.001878426830764246,surge,1.6924,0.001717179278211578,-0.00022201192107673684,0.0008632834934734213,-0.00942347164019064,1,0.001878426830764246,1.6931,1.6931,1.6924,1.6924,0.001878426830764246,0.001878426830764246,-0.04134427972359252,0
464,930,1714964548439.0,1.6931,4.400118115276408e-05,precursor,1.6978,5.268658579045162,0.00410964255275259,5.008772989564315,2.1700213796912022,7,-0.007050098159620777,1.6931,1.6931,1.6978,1.6845,-0.049350687117345436,0.27759730671548793,931,1714965776395.0,1.684,0.00010693983243444948,surge,1.6845,5.268658579045162,0.00410964255275259,5.008772989564315,2.1700213796912022,2,0.0030759792284133724,1.6898,1.684,1.6845,1.6845,0.006151958456826745,0.006151958456826745,-0.313646585394713,0
465,932,1714966400973.0,1.6898,-0.0010714045604349077,precursor,1.6881,2.845379158760626,0.044629987196839416,2.7358598517669415,1.7450592745466111,2,-0.0017943015675335404,1.6898,1.6898,1.6881,1.6878,-0.003588603135067081,-0.10060362173038437,933,1714967163696.0,1.6867,0.0003619422449322229,surge,1.6878,2.845379158760626,0.044629987196839416,2.7358598517669415,1.7450592745466111,1,0.0003619422449322229,1.6867,1.6867,1.6878,1.6878,0.0003619422449322229,0.0003619422449322229,0.06521610244856102,0
466,934,1714967692221.0,1.6867,-0.0010787529671428485,precursor,1.6861,0.00312463819732689,0.00031440509702118646,0.0034129909386593216,0.0047443230911938805,2,-0.0012092509582411703,1.6867,1.6867,1.6861,1.6851,-0.0024185019164823405,-0.03557241951741009,935,1714968157291.0,1.6857,0.002118953166063453,surge,1.6851,0.00312463819732689,0.00031440509702118646,0.0034129909386593216,0.0047443230911938805,3,0.0029734299451459555,1.69,1.6857,1.6851,1.6851,0.008920289835437866,0.008920289835437866,-0.28994082840236124,0
467,936,1714969022444.0,1.6897,-8.875004357936645e-05,precursor,1.69,0.00025683107833196495,4.074411184240567e-05,0.00026140910508831716,0.0006783741143732147,1,-8.875004357936645e-05,1.6897,1.6897,1.69,1.69,-8.875004357936645e-05,0.01775463099958377,937,1714969268208.0,1.6901,0.00013610868389503096,surge,1.69,0.00025683107833196495,4.074411184240567e-05,0.00026140910508831716,0.0006783741143732147,4,0.013883335806734542,1.7063,1.6901,1.69,1.69,0.05553334322693817,0.05553334322693817,-0.9552833616597305,0
468,938,1714971192482.0,1.7063,-0.00039380883147038803,precursor,1.7141,-0.011384489385746988,0.0009622805500227871,-0.010622582831273042,0.015553824494799584,4,-0.00469552325083733,1.7063,1.7063,1.7141,1.7044,-0.01878209300334932,0.45712946140772603,939,1714972711586.0,1.7069,0.000968093856488883,surge,1.7044,-0.011384489385746988,0.0009622805500227871,-0.010622582831273042,0.015553824494799584,1,0.000968093856488883,1.7069,1.7069,1.7044,1.7044,0.000968093856488883,0.000968093856488883,-0.14646435057707943,0
469,940,1714972759639.0,1.7069,0.0,precursor,1.7069,-2.2706790462012627e-05,-2.26475380549207e-06,-2.2285517937814525e-05,-3.5557837322230945e-05,1,0.0,1.7069,1.7069,1.7069,1.7069,0.0,0.0,941,1714972843664.0,1.7069,0.000744038900931443,surge,1.7069,-2.2706790462012627e-05,-2.26475380549207e-06,-2.2285517937814525e-05,-3.5557837322230945e-05,2,0.0009373817904435921,1.7085,1.7069,1.7069,1.7069,0.0018747635808871843,0.0018747635808871843,-0.09364940005852057,0
470,942,1714973050763.0,1.7085,0.0,precursor,1.7085,-0.006073437198159004,0.00023269654348156976,-0.00509457750218234,0.0037921918468371008,5,-0.0014983611933487295,1.7085,1.7085,1.7085,1.7057,-0.007491805966743648,0.0,943,1714973362936.0,1.7072,0.0011020775626287226,surge,1.7057,-0.006073437198159004,0.00023269654348156976,-0.00509457750218234,0.0037921918468371008,3,0.002085761426131971,1.7095,1.7072,1.7057,1.7057,0.006257284278395913,0.006257284278395913,-0.2222872184849386,0
471,944,1714973615108.0,1.7095,0.0,precursor,1.7095,0.0009302369320733916,-3.528142742958984e-06,-9.322246764120745e-05,-5.713852217581472e-05,2,0.0,1.7095,1.7095,1.7095,1.7095,0.0,0.0,945,1714973771386.0,1.7095,0.0002690845276396292,surge,1.7095,0.0009302369320733916,-3.528142742958984e-06,-9.322246764120745e-05,-5.713852217581472e-05,4,0.012024275926932315,1.7275,1.7095,1.7095,1.7095,0.04809710370772926,0.04809710370772926,-1.0419681620839374,0
472,946,1714975251182.0,1.7275,-0.0005933819572084831,precursor,1.7318,0.002942699448673647,-1.8233695383562676e-06,0.0007012046232937053,-0.00082919875957288,1,-0.0005933819572084831,1.7275,1.7275,1.7318,1.7318,-0.0005933819572084831,0.24891461649782753,947,1714975452297.0,1.7296,0.0036293025098220965,surge,1.7318,0.002942699448673647,-1.8233695383562676e-06,0.0007012046232937053,-0.00082919875957288,1,0.0036293025098220965,1.7296,1.7296,1.7318,1.7318,0.0036293025098220965,0.0036293025098220965,0.12719703977798216,0
473,948,1714975875474.0,1.7296,-0.0026406607901648727,precursor,1.732,-0.0014925991023172491,0.00032450151027618723,-0.004032232267582536,0.0031881582726585034,1,-0.0026406607901648727,1.7296,1.7296,1.732,1.732,-0.0026406607901648727,0.13876040703052483,949,1714976097545.0,1.73,0.0024156115359076024,surge,1.732,-0.0014925991023172491,0.00032450151027618723,-0.004032232267582536,0.0031881582726585034,1,0.0024156115359076024,1.73,1.73,1.732,1.732,0.0024156115359076024,0.0024156115359076024,0.11560693641618507,0
474,950,1714976400849.0,1.73,-0.0017269791382145462,precursor,1.7323,-0.0031009657093553633,0.00027996229998739075,-0.00326630641001735,0.0022957944921127016,1,-0.0017269791382145462,1.73,1.73,1.7323,1.7323,-0.0017269791382145462,0.13294797687861093,951,1714976854232.0,1.7285,0.0011148237697724995,surge,1.7323,-0.0031009657093553633,0.00027996229998739075,-0.00326630641001735,0.0022957944921127016,2,0.008170289052654501,1.7419,1.7285,1.7323,1.7323,0.016340578105309003,0.016340578105309003,-0.551122337677252,0
475,952,1714978277195.0,1.7419,-0.0006836022232797112,precursor,1.7471,0.0070320708024860235,0.0001088016434082073,0.012939102854277795,0.007769510674906277,5,-0.009279150311426666,1.7419,1.7419,1.7471,1.7294,-0.046395751557133325,0.29852459957518185,953,1714980670099.0,1.731,0.0015953771105841285,surge,1.7294,0.0070320708024860235,0.0001088016434082073,0.012939102854277795,0.007769510674906277,2,0.004052932893116156,1.7412,1.731,1.7294,1.7294,0.008105865786232312,0.008105865786232312,-0.6776935446818305,0
476,954,1714981630491.0,1.7412,-0.002159657154548844,precursor,1.7331,-0.014781856067429877,0.0007797850489699165,-0.01018636317948185,0.014495701137917427,1,-0.002159657154548844,1.7412,1.7412,1.7331,1.7331,-0.002159657154548844,-0.4651964162646448,955,1714981765572.0,1.7334,0.00043852323912456636,surge,1.7331,-0.014781856067429877,0.0007797850489699165,-0.01018636317948185,0.014495701137917427,1,0.00043852323912456636,1.7334,1.7334,1.7331,1.7331,0.00043852323912456636,0.00043852323912456636,-0.01730702665281914,0
477,956,1714981885617.0,1.7334,-0.0008246538835484319,precursor,1.7341,-0.01112933524787496,0.00024515034342464936,-0.009161304085814281,0.004761621025562546,2,-0.0027288723328102948,1.7334,1.7334,1.7341,1.7292,-0.0054577446656205895,0.04038306218991133,957,1714982446880.0,1.7298,0.0006361096802827259,surge,1.7292,-0.01112933524787496,0.00024515034342464936,-0.009161304085814281,0.004761621025562546,1,0.0006361096802827259,1.7298,1.7298,1.7292,1.7292,0.0006361096802827259,0.0006361096802827259,-0.034686090877554275,0
478,958,1714982774029.0,1.7298,-8.619187848429855e-05,precursor,1.7305,-0.0033398209691688496,-2.2372385419577867e-05,-0.003610002044161731,-0.0005642713182058001,2,-0.00045606591941489417,1.7298,1.7298,1.7305,1.7297,-0.0009121318388297883,0.04046710602381333,959,1714983599509.0,1.7353,0.007667237542222561,surge,1.7297,-0.0033398209691688496,-2.2372385419577867e-05,-0.003610002044161731,-0.0005642713182058001,2,0.009310674046412193,1.7475,1.7353,1.7297,1.7297,0.018621348092824386,0.018621348092824386,-1.0185979971387717,0
479,960,1714984716130.0,1.7475,-0.00012532998050804878,precursor,1.7444,-0.027875161278702487,0.0007481525037971171,-0.02242162298175432,0.01460568333717438,3,-0.005801750527221617,1.7475,1.7475,1.7444,1.7382,-0.017405251581664852,-0.17739628040057812,961,1714986439187.0,1.7381,0.0028489685327494074,surge,1.7382,-0.027875161278702487,0.0007481525037971171,-0.02242162298175432,0.01460568333717438,2,0.005682871911025633,1.7437,1.7381,1.7382,1.7382,0.011365743822051267,0.011365743822051267,-0.3154212307162964,0
480,962,1714987159656.0,1.7437,-0.0021586880488479454,precursor,1.7461,-0.00685548418753279,-5.965647152161857e-05,-0.007218125667724951,-0.0015851512171759508,1,-0.0021586880488479454,1.7437,1.7437,1.7461,1.7461,-0.0021586880488479454,0.1376383552216527,963,1714987390778.0,1.7404,0.0011347102651598439,surge,1.7461,-0.00685548418753279,-5.965647152161857e-05,-0.007218125667724951,-0.0015851512171759508,6,0.009111078015541873,1.7521,1.7404,1.7461,1.7461,0.054666468093251236,0.054666468093251236,-0.34244620740825327,0
481,964,1714990059416.0,1.7521,-0.00038576394576983475,precursor,1.7558,-0.01332239813345959,0.0005064553909146507,-0.016383294093247902,0.004420224302655429,1,-0.00038576394576983475,1.7521,1.7521,1.7558,1.7558,-0.00038576394576983475,0.21117516123509142,965,1714990464841.0,1.7569,0.002396534141034956,surge,1.7558,-0.01332239813345959,0.0005064553909146507,-0.016383294093247902,0.004420224302655429,2,0.002896872864344657,1.762,1.7569,1.7558,1.7558,0.005793745728689314,0.005793745728689314,-0.35187287173666193,0
482,966,1714990770822.0,1.762,-0.0013225138814145665,precursor,1.7608,-0.05493485065560055,0.002142446534177056,-0.02516779293324456,0.05151549824901014,7,-0.02532809220278672,1.762,1.762,1.7608,1.7111,-0.17729664541950704,-0.06810442678774631,967,1714993811959.0,1.7216,0.0031985698930593553,surge,1.7111,-0.05493485065560055,0.002142446534177056,-0.02516779293324456,0.05151549824901014,2,0.003982521284911511,1.7246,1.7216,1.7111,1.7111,0.007965042569823022,0.007965042569823022,-0.7827902122231154,0
